지역번호,지점명,일자,시간,기온(C),풍속(m/s),습도(%)
7,울산,2020-08-26,23,27.7,2.7,90
8,강릉,2020-08-26,23,26.2,1.9,93
9,제주,2020-08-26,23,29.6,4.3,69
1,서울,2020-08-27,0,27.8,6.1,73
2,부산,2020-08-27,0,28.6,6.8,72
3,대구,2020-08-27,0,28.7,4.3,67
4,인천,2020-08-27,0,27.2,6.5,74
5,광주,2020-08-27,0,27.4,7.4,95
6,대전,2020-08-27,0,25.6,5.9,97
7,울산,2020-08-27,0,,2.5,89
8,강릉,2020-08-27,0,27.1,4.4,90
9,제주,2020-08-27,0,,5.1,70
1,서울,2020-08-27,1,27.7,6,74
2,부산,2020-08-27,1,28.2,6.2,75
3,대구,2020-08-27,1,28.4,5.1,69
4,인천,2020-08-27,1,27.6,7.8,67
5,광주,2020-08-27,1,27.7,7,90
6,대전,2020-08-27,1,25.6,5.9,97
7,울산,2020-08-27,1,27.6,3.6,89
8,강릉,2020-08-27,1,27.6,3.5,85
9,제주,2020-08-27,1,29.6,5.5,70
1,서울,2020-08-27,2,27.2,5.3,77
2,부산,2020-08-27,2,27.9,7,78
3,대구,2020-08-27,2,28.6,4.2,68
4,인천,2020-08-27,2,26.6,8.5,74
5,광주,2020-08-27,2,27.7,5.2,87
6,대전,2020-08-27,2,25.7,4.3,97
7,울산,2020-08-27,2,27.7,2.7,87
8,강릉,2020-08-27,2,27.4,0.4,83
9,제주,2020-08-27,2,29,3.6,72
1,서울,2020-08-27,3,26.7,5,82
2,부산,2020-08-27,3,27.6,6.4,81
3,대구,2020-08-27,3,28.4,3.4,69
4,인천,2020-08-27,3,26.9,9,75
5,광주,2020-08-27,3,27.6,6,87
6,대전,2020-08-27,3,26.1,3.9,96
7,울산,2020-08-27,3,27.6,3,88
8,강릉,2020-08-27,3,27.1,3,83
9,제주,2020-08-27,3,28.9,3.3,74
1,서울,2020-08-27,4,26.9,5,80
2,부산,2020-08-27,4,24.5,9.5,90
3,대구,2020-08-27,4,25.8,1.2,91
4,인천,2020-08-27,4,27.4,9,72
5,광주,2020-08-27,4,27.2,4.5,90
6,대전,2020-08-27,4,26.5,4.4,92
7,울산,2020-08-27,4,28.2,3.5,82
8,강릉,2020-08-27,4,26.9,2.7,83
9,제주,2020-08-27,4,28.9,4.3,74
1,서울,2020-08-27,5,27.8,4.7,76
2,부산,2020-08-27,5,24.9,5,93
3,대구,2020-08-27,5,26.1,2,90
4,인천,2020-08-27,5,25.8,10.6,86
5,광주,2020-08-27,5,27.1,3.1,92
6,대전,2020-08-27,5,26.9,4.5,89
7,울산,2020-08-27,5,27.9,2.5,86
8,강릉,2020-08-27,5,26.3,1.4,86
9,제주,2020-08-27,5,28.9,4.2,74
1,서울,2020-08-27,6,27.4,5.2,80
2,부산,2020-08-27,6,24.2,5.4,95
3,대구,2020-08-27,6,26.1,2.2,90
4,인천,2020-08-27,6,25.1,9.5,91
5,광주,2020-08-27,6,26.9,2.9,94
6,대전,2020-08-27,6,27.5,4.2,83
7,울산,2020-08-27,6,26,4,98
8,강릉,2020-08-27,6,26.2,1.7,87
9,제주,2020-08-27,6,28.5,1.3,76
1,서울,2020-08-27,7,26,5,89
2,부산,2020-08-27,7,23.5,3.3,93
3,대구,2020-08-27,7,25.8,3.5,90
4,인천,2020-08-27,7,25,10,89
5,광주,2020-08-27,7,26.6,3.1,96
6,대전,2020-08-27,7,27.6,3.8,82
7,울산,2020-08-27,7,25.4,2.8,98
8,강릉,2020-08-27,7,26.5,2.1,86
9,제주,2020-08-27,7,28,1.9,81
1,서울,2020-08-27,8,25.7,3.1,92
2,부산,2020-08-27,8,23.8,2.1,95
3,대구,2020-08-27,8,26.2,2.4,88
4,인천,2020-08-27,8,25.3,9.4,88
5,광주,2020-08-27,8,27.5,3.7,93
6,대전,2020-08-27,8,28.5,3.3,77
7,울산,2020-08-27,8,25.3,1.9,98
8,강릉,2020-08-27,8,27.3,3.9,83
9,제주,2020-08-27,8,28.7,2.8,83
1,서울,2020-08-27,9,25.7,2.7,92
2,부산,2020-08-27,9,24.6,1.2,93
3,대구,2020-08-27,9,26.5,2.8,85
4,인천,2020-08-27,9,24.9,7.9,92
5,광주,2020-08-27,9,28.4,3.4,90
6,대전,2020-08-27,9,29.1,3.8,75
7,울산,2020-08-27,9,26.1,2.4,96
8,강릉,2020-08-27,9,29,3.5,78
9,제주,2020-08-27,9,30.1,1.4,75
1,서울,2020-08-27,10,26.2,4.9,88
2,부산,2020-08-27,10,26.4,2.7,91
3,대구,2020-08-27,10,27.7,3.1,79
4,인천,2020-08-27,10,24.9,8.1,88
5,광주,2020-08-27,10,28.9,2.7,89
6,대전,2020-08-27,10,30,4.2,72
7,울산,2020-08-27,10,26.3,3.2,91
8,강릉,2020-08-27,10,30.9,2.8,71
9,제주,2020-08-27,10,29.9,3.1,78
1,서울,2020-08-27,11,26.7,4.7,85
2,부산,2020-08-27,11,25.6,5.2,91
3,대구,2020-08-27,11,29.4,3.2,70
4,인천,2020-08-27,11,25.6,5.3,82
5,광주,2020-08-27,11,28.5,3.9,89
6,대전,2020-08-27,11,31.1,4.6,68
7,울산,2020-08-27,11,27,3.7,93
8,강릉,2020-08-27,11,33.3,4.6,55
9,제주,2020-08-27,11,30,2.7,76
1,서울,2020-08-27,12,26.6,2.4,87
2,부산,2020-08-27,12,25.4,3.8,92
3,대구,2020-08-27,12,30,3.1,67
4,인천,2020-08-27,12,25.7,5.7,86
5,광주,2020-08-27,12,28.5,4.4,88
6,대전,2020-08-27,12,31.1,5.1,70
7,울산,2020-08-27,12,28.3,3.4,91
8,강릉,2020-08-27,12,33.6,3.4,53
9,제주,2020-08-27,12,29,1.5,88
1,서울,2020-08-27,13,27.2,2.5,85
2,부산,2020-08-27,13,26.4,2.9,89
3,대구,2020-08-27,13,30.1,2.5,66
4,인천,2020-08-27,13,25.9,5.5,87
5,광주,2020-08-27,13,29.3,3.2,88
6,대전,2020-08-27,13,31.9,3.5,70
7,울산,2020-08-27,13,28.2,3.4,83
8,강릉,2020-08-27,13,34.2,3.5,52
9,제주,2020-08-27,13,29.6,2.2,80
1,서울,2020-08-27,14,27.5,3.7,85
2,부산,2020-08-27,14,27.4,4.1,86
3,대구,2020-08-27,14,31.8,3.3,59
4,인천,2020-08-27,14,26.1,3.6,84
5,광주,2020-08-27,14,29.9,4.4,79
6,대전,2020-08-27,14,31,1.7,74
7,울산,2020-08-27,14,28,3.4,86
8,강릉,2020-08-27,14,34.8,2.9,49
9,제주,2020-08-27,14,29.5,2.9,82
1,서울,2020-08-27,15,28.2,2.7,82
2,부산,2020-08-27,15,27,5.8,87
3,대구,2020-08-27,15,31.1,3.7,62
4,인천,2020-08-27,15,26.7,3.5,81
5,광주,2020-08-27,15,30.7,4.9,73
6,대전,2020-08-27,15,31.7,4.2,69
7,울산,2020-08-27,15,28.2,2.8,85
8,강릉,2020-08-27,15,35.5,2,51
9,제주,2020-08-27,15,30,3.7,77
1,서울,2020-08-27,16,28.5,3.7,79
2,부산,2020-08-27,16,27,5.3,89
3,대구,2020-08-27,16,30,3.1,68
4,인천,2020-08-27,16,26.8,3.8,80
5,광주,2020-08-27,16,30.6,4.4,78
6,대전,2020-08-27,16,32.4,4.4,66
7,울산,2020-08-27,16,28.9,3.3,85
8,강릉,2020-08-27,16,34.8,2.8,49
9,제주,2020-08-27,16,29.9,3.8,78
1,서울,2020-08-27,17,28.4,2.8,78
2,부산,2020-08-27,17,27.4,5.3,87
3,대구,2020-08-27,17,29.8,2.4,67
4,인천,2020-08-27,17,26.8,2.1,83
5,광주,2020-08-27,17,29.9,4.6,80
6,대전,2020-08-27,17,32.5,3.1,67
7,울산,2020-08-27,17,29.6,3.9,76
8,강릉,2020-08-27,17,33.7,2.6,57
9,제주,2020-08-27,17,28.6,2.8,86
1,서울,2020-08-27,18,28,1.9,79
2,부산,2020-08-27,18,27,4.6,88
3,대구,2020-08-27,18,29.5,2,68
4,인천,2020-08-27,18,26.2,1.9,87
5,광주,2020-08-27,18,29.5,4,84
6,대전,2020-08-27,18,31.9,2.6,68
7,울산,2020-08-27,18,28.9,3.6,79
8,강릉,2020-08-27,18,32.7,1.4,62
9,제주,2020-08-27,18,28.3,1.4,86
1,서울,2020-08-27,19,27.9,0.8,80
2,부산,2020-08-27,19,26.9,3.5,89
3,대구,2020-08-27,19,28.8,1.9,71
4,인천,2020-08-27,19,26.2,2.1,86
5,광주,2020-08-27,19,28.9,3.7,89
6,대전,2020-08-27,19,31,1,73
7,울산,2020-08-27,19,28,2.7,88
8,강릉,2020-08-27,19,31.8,1.2,68
9,제주,2020-08-27,19,28.3,1.6,87
1,서울,2020-08-27,20,27.7,1.4,81
2,부산,2020-08-27,20,26.6,2.9,90
3,대구,2020-08-27,20,28.4,2.2,73
4,인천,2020-08-27,20,26.1,1.2,86
5,광주,2020-08-27,20,28.4,2,94
6,대전,2020-08-27,20,30.3,1.5,74
7,울산,2020-08-27,20,27.4,2.9,89
8,강릉,2020-08-27,20,30,1.3,74
9,제주,2020-08-27,20,27.5,2.4,90
1,서울,2020-08-27,21,27.5,1.1,83
2,부산,2020-08-27,21,26.8,3.8,88
3,대구,2020-08-27,21,28.2,2.3,74
4,인천,2020-08-27,21,26.2,1.6,86
5,광주,2020-08-27,21,28,2.5,95
6,대전,2020-08-27,21,29.8,1.6,76
7,울산,2020-08-27,21,27.3,2.9,89
8,강릉,2020-08-27,21,29,2.1,75
9,제주,2020-08-27,21,27.7,4,89
1,서울,2020-08-27,22,27.2,1.3,87
2,부산,2020-08-27,22,26.7,3,90
3,대구,2020-08-27,22,28.2,2.1,73
4,인천,2020-08-27,22,26.3,1.5,88
5,광주,2020-08-27,22,27.8,2.9,95
6,대전,2020-08-27,22,29.5,2.1,76
7,울산,2020-08-27,22,26.9,2.2,92
8,강릉,2020-08-27,22,28.5,1.7,76
9,제주,2020-08-27,22,27.3,0.6,91
1,서울,2020-08-27,23,26.8,1.2,90
2,부산,2020-08-27,23,26.9,3.3,89
3,대구,2020-08-27,23,27.9,2.5,75
4,인천,2020-08-27,23,26.4,2,86
5,광주,2020-08-27,23,27.6,3.1,95
6,대전,2020-08-27,23,29.1,1.1,79
7,울산,2020-08-27,23,26.9,2.8,93
8,강릉,2020-08-27,23,28.1,1.7,78
9,제주,2020-08-27,23,27.3,1.7,91
1,서울,2020-08-28,0,26.7,1.6,92
2,부산,2020-08-28,0,26.6,3.7,91
3,대구,2020-08-28,0,27.6,1.6,78
4,인천,2020-08-28,0,26.4,1.8,87
5,광주,2020-08-28,0,27.5,2.3,95
6,대전,2020-08-28,0,28.5,0.7,82
7,울산,2020-08-28,0,26.8,2.7,95
8,강릉,2020-08-28,0,27.8,1.8,79
9,제주,2020-08-28,0,27.3,0.2,90
1,서울,2020-08-28,1,26.6,1.3,91
2,부산,2020-08-28,1,26.1,4.2,91
3,대구,2020-08-28,1,27.4,1.9,80
4,인천,2020-08-28,1,26.7,3.8,87
5,광주,2020-08-28,1,26.9,2.6,95
6,대전,2020-08-28,1,28.1,0.8,85
7,울산,2020-08-28,1,26.8,3.2,95
8,강릉,2020-08-28,1,27.7,1.3,80
9,제주,2020-08-28,1,26.9,1.4,93
1,서울,2020-08-28,2,26.6,0.4,92
2,부산,2020-08-28,2,26.1,2.9,91
3,대구,2020-08-28,2,27.3,1.2,82
4,인천,2020-08-28,2,26.5,2.7,89
5,광주,2020-08-28,2,26.5,2.4,95
6,대전,2020-08-28,2,27.6,0.2,88
7,울산,2020-08-28,2,25.8,1.8,98
8,강릉,2020-08-28,2,27.7,1,79
9,제주,2020-08-28,2,26.9,0.5,93
1,서울,2020-08-28,3,26.4,1,93
2,부산,2020-08-28,3,25.5,2.5,94
3,대구,2020-08-28,3,27.2,0.7,82
4,인천,2020-08-28,3,26.5,3,88
5,광주,2020-08-28,3,26.3,1.7,97
6,대전,2020-08-28,3,27.4,0,89
7,울산,2020-08-28,3,26,1.6,98
8,강릉,2020-08-28,3,27.6,1.3,80
9,제주,2020-08-28,3,26.8,1.3,93
1,서울,2020-08-28,4,26.3,1.1,94
2,부산,2020-08-28,4,25.8,0.4,92
3,대구,2020-08-28,4,27,1.7,83
4,인천,2020-08-28,4,26.4,4,89
5,광주,2020-08-28,4,26.2,0.8,98
6,대전,2020-08-28,4,27.1,0,91
7,울산,2020-08-28,4,25.8,1.7,98
8,강릉,2020-08-28,4,27.2,0.6,82
9,제주,2020-08-28,4,26.7,1,94
1,서울,2020-08-28,5,26.2,1.3,94
2,부산,2020-08-28,5,26,1.2,91
3,대구,2020-08-28,5,26.5,2.4,87
4,인천,2020-08-28,5,26.1,4.3,91
5,광주,2020-08-28,5,26,0.3,98
6,대전,2020-08-28,5,27.1,0.3,91
7,울산,2020-08-28,5,26.2,2.9,97
8,강릉,2020-08-28,5,27.1,0.9,82
9,제주,2020-08-28,5,26.5,0.2,94
1,서울,2020-08-28,6,26,1.7,96
2,부산,2020-08-28,6,25.7,1.4,93
3,대구,2020-08-28,6,26,1.6,89
4,인천,2020-08-28,6,25.9,4.3,92
5,광주,2020-08-28,6,25.9,0.7,99
6,대전,2020-08-28,6,26.8,0.6,93
7,울산,2020-08-28,6,26,1.9,98
8,강릉,2020-08-28,6,27.2,1.9,81
9,제주,2020-08-28,6,26.6,0.2,94
1,서울,2020-08-28,7,26.1,0.2,95
2,부산,2020-08-28,7,25.3,2.2,95
3,대구,2020-08-28,7,26.5,1.9,87
4,인천,2020-08-28,7,25.9,3.6,93
5,광주,2020-08-28,7,26.5,0.6,98
6,대전,2020-08-28,7,27.1,0.9,90
7,울산,2020-08-28,7,26.6,1.9,95
8,강릉,2020-08-28,7,27.7,2.5,79
9,제주,2020-08-28,7,26.5,1.5,95
1,서울,2020-08-28,8,26.5,1.1,94
2,부산,2020-08-28,8,26.1,0.5,96
3,대구,2020-08-28,8,27.4,2.7,83
4,인천,2020-08-28,8,25.9,2.1,92
5,광주,2020-08-28,8,27.4,0.5,96
6,대전,2020-08-28,8,27.6,0.3,90
7,울산,2020-08-28,8,26.6,1.2,95
8,강릉,2020-08-28,8,28.9,2,76
9,제주,2020-08-28,8,27.9,1.6,92
1,서울,2020-08-28,9,27,1.4,92
2,부산,2020-08-28,9,26.5,1.3,88
3,대구,2020-08-28,9,28.2,2.1,79
4,인천,2020-08-28,9,25.6,2.5,95
5,광주,2020-08-28,9,28.8,1.1,90
6,대전,2020-08-28,9,29.9,1.2,79
7,울산,2020-08-28,9,27.1,1,95
8,강릉,2020-08-28,9,30.5,0.9,70
9,제주,2020-08-28,9,29.4,1.7,82
1,서울,2020-08-28,10,27.9,1.2,89
2,부산,2020-08-28,10,27.5,2.5,83
3,대구,2020-08-28,10,28.9,2.2,73
4,인천,2020-08-28,10,26.1,3.4,92
5,광주,2020-08-28,10,30,2.1,85
6,대전,2020-08-28,10,30.2,1,74
7,울산,2020-08-28,10,25.3,2.1,98
8,강릉,2020-08-28,10,31.9,0.9,63
9,제주,2020-08-28,10,29,2.2,87
1,서울,2020-08-28,11,29.2,3.4,81
2,부산,2020-08-28,11,27.8,3.2,83
3,대구,2020-08-28,11,30.5,2.3,65
4,인천,2020-08-28,11,26.2,2.7,89
5,광주,2020-08-28,11,31.3,2.2,76
6,대전,2020-08-28,11,31.5,1.4,70
7,울산,2020-08-28,11,26.6,1.5,98
8,강릉,2020-08-28,11,32.6,1.4,65
9,제주,2020-08-28,11,28.7,2,86
1,서울,2020-08-28,12,29.1,2.5,80
2,부산,2020-08-28,12,30.2,3.5,73
3,대구,2020-08-28,12,31.1,1.8,62
4,인천,2020-08-28,12,27.2,1.7,80
5,광주,2020-08-28,12,31.7,3.1,70
6,대전,2020-08-28,12,33.1,2.2,67
7,울산,2020-08-28,12,27.3,1.5,96
8,강릉,2020-08-28,12,33.4,2.1,60
9,제주,2020-08-28,12,29.3,1.2,82
1,서울,2020-08-28,13,28.7,2.7,82
2,부산,2020-08-28,13,30.7,4.6,70
3,대구,2020-08-28,13,31.5,2.2,58
4,인천,2020-08-28,13,28.5,2.8,75
5,광주,2020-08-28,13,32,2.9,65
6,대전,2020-08-28,13,33.6,1.1,60
7,울산,2020-08-28,13,29.5,3.3,80
8,강릉,2020-08-28,13,34.2,2.3,57
9,제주,2020-08-28,13,30.5,2.3,77
1,서울,2020-08-28,14,29.1,2.5,78
2,부산,2020-08-28,14,30.3,4.5,74
3,대구,2020-08-28,14,30.8,2.5,61
4,인천,2020-08-28,14,28.4,3.5,75
5,광주,2020-08-28,14,30.6,4.4,72
6,대전,2020-08-28,14,34.5,1.3,56
7,울산,2020-08-28,14,29.3,1.9,80
8,강릉,2020-08-28,14,34.6,3.6,55
9,제주,2020-08-28,14,31.7,2.9,72
1,서울,2020-08-28,15,28,2.1,87
2,부산,2020-08-28,15,29.3,3.4,75
3,대구,2020-08-28,15,31.7,1.4,58
4,인천,2020-08-28,15,27.9,3.2,81
5,광주,2020-08-28,15,31.6,3.8,71
6,대전,2020-08-28,15,34.4,1.3,55
7,울산,2020-08-28,15,29.1,3.1,80
8,강릉,2020-08-28,15,34.3,3.1,55
9,제주,2020-08-28,15,31.4,2.6,69
1,서울,2020-08-28,16,29,2.2,81
2,부산,2020-08-28,16,29.7,3.1,77
3,대구,2020-08-28,16,31.6,2.2,59
4,인천,2020-08-28,16,27.8,3.5,79
5,광주,2020-08-28,16,30.2,4,78
6,대전,2020-08-28,16,34.6,1.4,60
7,울산,2020-08-28,16,28.6,1.4,84
8,강릉,2020-08-28,16,34.2,1.4,56
9,제주,2020-08-28,16,31.8,1.3,65
1,서울,2020-08-28,17,28.7,2.3,83
2,부산,2020-08-28,17,28.3,2.1,83
3,대구,2020-08-28,17,31.7,2.4,61
4,인천,2020-08-28,17,27.9,2.6,80
5,광주,2020-08-28,17,29.9,4.1,79
6,대전,2020-08-28,17,33,2.6,67
7,울산,2020-08-28,17,28.7,1.8,83
8,강릉,2020-08-28,17,32.9,1.8,61
9,제주,2020-08-28,17,31.8,2.9,62
1,서울,2020-08-28,18,28.5,1.8,85
2,부산,2020-08-28,18,27,5.1,88
3,대구,2020-08-28,18,29.5,2.2,67
4,인천,2020-08-28,18,27.2,2.6,87
5,광주,2020-08-28,18,29.2,2.8,82
6,대전,2020-08-28,18,31.8,1.5,71
7,울산,2020-08-28,18,28.3,2.4,82
8,강릉,2020-08-28,18,29,2.4,83
9,제주,2020-08-28,18,29.7,1.9,80
1,서울,2020-08-28,19,27.8,2.2,86
2,부산,2020-08-28,19,26.3,4.7,85
3,대구,2020-08-28,19,29.5,1.6,64
4,인천,2020-08-28,19,26.7,2.1,89
5,광주,2020-08-28,19,28.4,3.3,87
6,대전,2020-08-28,19,28.1,4.3,86
7,울산,2020-08-28,19,27.3,2,87
8,강릉,2020-08-28,19,27.9,2.1,82
9,제주,2020-08-28,19,28.9,1.1,83
1,서울,2020-08-28,20,27.1,1.7,88
2,부산,2020-08-28,20,26.4,4.4,85
3,대구,2020-08-28,20,29.1,1.4,67
4,인천,2020-08-28,20,26.4,1.4,91
5,광주,2020-08-28,20,27.9,2.6,89
6,대전,2020-08-28,20,26.4,1.4,96
7,울산,2020-08-28,20,27.2,2.2,89
8,강릉,2020-08-28,20,27.8,1.4,85
9,제주,2020-08-28,20,28.7,1.5,85
1,서울,2020-08-28,21,26.8,1,89
2,부산,2020-08-28,21,26.3,4.6,87
3,대구,2020-08-28,21,29,0.1,70
4,인천,2020-08-28,21,26.3,0.7,89
5,광주,2020-08-28,21,27.5,2.1,89
6,대전,2020-08-28,21,25.4,0.6,97
7,울산,2020-08-28,21,26.9,3.1,91
8,강릉,2020-08-28,21,26.9,0.2,84
9,제주,2020-08-28,21,27.2,1.5,90
1,서울,2020-08-28,22,26.5,1,89
2,부산,2020-08-28,22,26.5,2.8,85
3,대구,2020-08-28,22,28.4,1.5,74
4,인천,2020-08-28,22,26.2,1.6,90
5,광주,2020-08-28,22,27,1,92
6,대전,2020-08-28,22,25.5,0.6,97
7,울산,2020-08-28,22,25.9,1.6,92
8,강릉,2020-08-28,22,26.6,0.5,87
9,제주,2020-08-28,22,26.6,2.3,96
1,서울,2020-08-28,23,26.5,0.4,89
2,부산,2020-08-28,23,25.8,4.7,89
3,대구,2020-08-28,23,28.2,0.7,76
4,인천,2020-08-28,23,26,1.6,92
5,광주,2020-08-28,23,27.2,0.9,89
6,대전,2020-08-28,23,25.5,0.5,97
7,울산,2020-08-28,23,26.3,2.6,89
8,강릉,2020-08-28,23,26.3,1.1,89
9,제주,2020-08-28,23,26.9,2.2,95
1,서울,2020-08-29,0,26.4,0.9,91
2,부산,2020-08-29,0,25,3.3,96
3,대구,2020-08-29,0,28,1.1,77
4,인천,2020-08-29,0,25.8,1.9,92
5,광주,2020-08-29,0,26.5,1.3,94
6,대전,2020-08-29,0,25.4,0.5,97
7,울산,2020-08-29,0,26.2,2.4,88
8,강릉,2020-08-29,0,26.4,0.4,89
9,제주,2020-08-29,0,26.9,1.5,93
1,서울,2020-08-29,1,26.5,1.3,91
2,부산,2020-08-29,1,24.7,8.6,95
3,대구,2020-08-29,1,27.9,0.9,75
4,인천,2020-08-29,1,25.8,1.3,93
5,광주,2020-08-29,1,26.5,1.2,95
6,대전,2020-08-29,1,25.5,0.1,97
7,울산,2020-08-29,1,26.1,2.4,89
8,강릉,2020-08-29,1,26.1,1.4,91
9,제주,2020-08-29,1,26.8,2,94
1,서울,2020-08-29,2,26.5,1.6,90
2,부산,2020-08-29,2,24.4,4,90
3,대구,2020-08-29,2,27.2,1,79
4,인천,2020-08-29,2,25.9,1.5,90
5,광주,2020-08-29,2,26.3,1.4,96
6,대전,2020-08-29,2,25.4,0.6,97
7,울산,2020-08-29,2,26.3,2.3,87
8,강릉,2020-08-29,2,26,0.9,92
9,제주,2020-08-29,2,26.4,1.4,96
1,서울,2020-08-29,3,26.4,0.6,92
2,부산,2020-08-29,3,24.1,3,93
3,대구,2020-08-29,3,27.2,0.6,77
4,인천,2020-08-29,3,25.8,1.4,91
5,광주,2020-08-29,3,26.2,1.9,96
6,대전,2020-08-29,3,25.1,0.6,97
7,울산,2020-08-29,3,25.9,1.6,92
8,강릉,2020-08-29,3,26.5,0.6,86
9,제주,2020-08-29,3,26.3,0.9,95
1,서울,2020-08-29,4,26.1,0.3,92
2,부산,2020-08-29,4,24.3,3,90
3,대구,2020-08-29,4,26.9,0,78
4,인천,2020-08-29,4,25.8,1.2,90
5,광주,2020-08-29,4,25.8,1.1,99
6,대전,2020-08-29,4,25.1,0.1,97
7,울산,2020-08-29,4,25.5,1.1,95
8,강릉,2020-08-29,4,27,1.2,81
9,제주,2020-08-29,4,26.9,1.7,90
1,서울,2020-08-29,5,25.9,0.6,93
2,부산,2020-08-29,5,24.7,1.6,90
3,대구,2020-08-29,5,26.6,1.2,80
4,인천,2020-08-29,5,25.7,1.9,92
5,광주,2020-08-29,5,26.3,1.1,97
6,대전,2020-08-29,5,25.1,0.5,97
7,울산,2020-08-29,5,25.3,1.6,96
8,강릉,2020-08-29,5,26.4,0.1,88
9,제주,2020-08-29,5,26.5,1.7,92
1,서울,2020-08-29,6,25.5,1.5,94
2,부산,2020-08-29,6,24.9,1.4,90
3,대구,2020-08-29,6,26.5,1.4,81
4,인천,2020-08-29,6,25.6,2.1,92
5,광주,2020-08-29,6,26.3,1.8,96
6,대전,2020-08-29,6,25,0.9,97
7,울산,2020-08-29,6,24.6,0.8,98
8,강릉,2020-08-29,6,26.2,0.5,88
9,제주,2020-08-29,6,26.6,0.9,91
1,서울,2020-08-29,7,25.9,2.2,94
2,부산,2020-08-29,7,25.2,1.5,89
3,대구,2020-08-29,7,27.8,0.6,73
4,인천,2020-08-29,7,25.7,2,90
5,광주,2020-08-29,7,26.4,2,96
6,대전,2020-08-29,7,25.4,0,97
7,울산,2020-08-29,7,26.4,0.5,91
8,강릉,2020-08-29,7,26.7,0.8,84
9,제주,2020-08-29,7,26.6,0.8,91
1,서울,2020-08-29,8,26.9,1.8,89
2,부산,2020-08-29,8,25.8,1.4,94
3,대구,2020-08-29,8,27.8,0.5,74
4,인천,2020-08-29,8,26.9,1.7,79
5,광주,2020-08-29,8,26.8,2.1,95
6,대전,2020-08-29,8,26.2,0.4,97
7,울산,2020-08-29,8,28.2,0.7,82
8,강릉,2020-08-29,8,28.2,1.8,76
9,제주,2020-08-29,8,27.9,0.5,82
1,서울,2020-08-29,9,27.8,1.1,85
2,부산,2020-08-29,9,28.4,1.7,83
3,대구,2020-08-29,9,29.7,0.8,65
4,인천,2020-08-29,9,27.6,1.2,72
5,광주,2020-08-29,9,28.1,2.6,94
6,대전,2020-08-29,9,27.1,0.1,93
7,울산,2020-08-29,9,28.8,3.5,77
8,강릉,2020-08-29,9,30.8,2.2,65
9,제주,2020-08-29,9,28.5,1.5,82
1,서울,2020-08-29,10,28.5,2,81
2,부산,2020-08-29,10,29.7,2.9,74
3,대구,2020-08-29,10,29.9,2.2,64
4,인천,2020-08-29,10,27.4,3.3,81
5,광주,2020-08-29,10,29,2.6,88
6,대전,2020-08-29,10,28.6,0.1,88
7,울산,2020-08-29,10,29.9,3,74
8,강릉,2020-08-29,10,32,1.6,61
9,제주,2020-08-29,10,29.2,1.5,77
1,서울,2020-08-29,11,27.3,4,87
2,부산,2020-08-29,11,29.4,4.5,75
3,대구,2020-08-29,11,31,1.3,62
4,인천,2020-08-29,11,27.8,3.1,73
5,광주,2020-08-29,11,28.7,2.9,91
6,대전,2020-08-29,11,30.1,1.1,77
7,울산,2020-08-29,11,31.4,3.6,68
8,강릉,2020-08-29,11,33.2,1.6,59
9,제주,2020-08-29,11,30.3,2.1,74
1,서울,2020-08-29,12,26.5,1,92
2,부산,2020-08-29,12,29.7,4.3,71
3,대구,2020-08-29,12,33.3,1.7,52
4,인천,2020-08-29,12,26.8,3.1,87
5,광주,2020-08-29,12,28.5,3.1,93
6,대전,2020-08-29,12,31.2,1.7,75
7,울산,2020-08-29,12,31.4,3.3,64
8,강릉,2020-08-29,12,33,2.2,58
9,제주,2020-08-29,12,30.3,2.4,75
1,서울,2020-08-29,13,26.5,0.8,91
2,부산,2020-08-29,13,29.8,3.1,72
3,대구,2020-08-29,13,32.4,1.6,53
4,인천,2020-08-29,13,26.9,2.4,84
5,광주,2020-08-29,13,29.8,4.8,81
6,대전,2020-08-29,13,31.1,1.8,72
7,울산,2020-08-29,13,31,2.9,69
8,강릉,2020-08-29,13,33.3,2.3,56
9,제주,2020-08-29,13,29.4,3.8,76
1,서울,2020-08-29,14,27.1,1,91
2,부산,2020-08-29,14,30.8,3.8,73
3,대구,2020-08-29,14,33,2,52
4,인천,2020-08-29,14,27,1.7,85
5,광주,2020-08-29,14,30.3,5,79
6,대전,2020-08-29,14,31.6,2.7,71
7,울산,2020-08-29,14,31.8,3.2,64
8,강릉,2020-08-29,14,33.1,2.4,58
9,제주,2020-08-29,14,30.3,2.7,74
1,서울,2020-08-29,15,28.2,0.9,87
2,부산,2020-08-29,15,30,4.9,75
3,대구,2020-08-29,15,32.5,3.2,50
4,인천,2020-08-29,15,27.7,3.1,78
5,광주,2020-08-29,15,29,4.2,85
6,대전,2020-08-29,15,30.8,2.7,72
7,울산,2020-08-29,15,31.4,3,67
8,강릉,2020-08-29,15,32.6,2,57
9,제주,2020-08-29,15,30.2,2.9,74
1,서울,2020-08-29,16,28.7,1.1,81
2,부산,2020-08-29,16,30.3,4.7,74
3,대구,2020-08-29,16,32.5,2,51
4,인천,2020-08-29,16,28.2,2.3,71
5,광주,2020-08-29,16,25.9,3,99
6,대전,2020-08-29,16,28.7,1.7,82
7,울산,2020-08-29,16,31.7,2,66
8,강릉,2020-08-29,16,32.7,3,59
9,제주,2020-08-29,16,29.6,3.1,77
1,서울,2020-08-29,17,28.7,1.8,81
